"SubunitCode","panel_init_year","panel_label","event_ID","CEGL","ba","dens","taxagroup"
"HEIM",2011,"2011-2013","{7FFC44F5-EC59-48F1-A4D3-EDD41FED5112}","CEGL007246",13.4283450833438,175,1
"COWP",2011,"2011-2013","{80C1BC7B-A05C-4C97-B840-B6C6940550D9}","CEGL007216",0.384845099625,25,1
"SHIL",2016,"2016-2018","{80CC632F-EB22-4150-8AA2-CC6DF7EEAF8D}","CEGL007246",22.5468177499687,275,1
"LOOK",2011,"2011-2014","{8146BADB-7DE8-46E7-A709-CE6AB5FEA6DC}","CEGL007700",31.7968446088125,225,1
"CARL",2016,"2016-2018","{8156AB30-AAC4-43B1-854E-57BCF3EDE56B}","CEGL007267",18.0189973431563,150,1
"SHIL",2011,"2011-2013","{81728DF2-0D47-46D4-B7B0-E5079C9263F3}","CEGL007795",1.34106736246875,75,1
"COWP",2016,"2016-2018","{824890C5-3804-47CF-BBBF-902C86BB8342}","CEGL007244",8.552985989625,25,1
"SHIL",2016,"2016-2018","{827E64E1-B0F8-48F8-864E-7E78FE43BB1D}","CEGL007244",14.710507583625,225,1
"CHIC",2016,"2016-2018","{8297F31C-18F5-40D2-84C7-CA71B5D57D51}","CEGL008443",30.4204343290313,150,1
"NISI",2011,"2011-2013","{8310DD2F-79BF-410C-B6B7-869AFED3F6F3}","CEGL008487",4.9205194880625,125,1
"MACA",2016,"2016-2018","{8325DE88-E8EB-44F5-A557-A457DBB04771}","CEGL004133",0,0,1
"CARL",2016,"2016-2018","{834A552B-8F55-424B-914A-85B56EB2C9CC}","CEGL006286",26.3128019391563,175,1
"MACA",2011,"2011-2013","{841BA0A2-93E2-487F-9AFE-62B461357973}","CEGL002070",23.1397933626563,150,1
"CHIC",2016,"2016-2018","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}","CEGL007699",8.68061319103125,75,1
"RUCA",2016,"2016-2018","{847B3B40-FA8C-40D4-8C30-6ABB63824BAD}","CEGL008442",4.41590116865625,50,1
"CUGA",2016,"2016-2018","{84807A1D-578E-4EBF-81F6-34BFB4549BB5}","CEGL007692",14.977542958875,150,1
"HEIM",2011,"2011-2013","{8488191D-6102-43FF-967E-1878FFB826E9}","CEGL007246",9.8371119853125,125,1
"COWP",2011,"2011-2013","{8599CD48-3DF4-4BFF-ADA9-0703C97532BF}","CEGL004418",0.918915850125,50,1
"CUGA",2011,"2011-2013","{859AD631-1CB8-4377-B8BA-A705E52D52EE}","CEGL007267",12.189379482,50,1
"COWP",2011,"2011-2013","{86009B3C-D9BD-462E-811E-7F82AE576B88}","CEGL006227",10.9386329082188,125,1
"CUGA",2011,"2011-2013","{86631B3C-A27F-4FEC-A7CB-2D7CC7BA6775}","CEGL007267",7.21191862715625,50,1
"DONE",2011,"2011-2013","{8843F2A6-314E-432D-BEF3-E65153C460F8}","CEGL007220",14.8263538125937,100,1
"NISI",2011,"2011-2013","{89204863-1D50-4078-AEA0-91FC01078F68}","CEGL008462",10.4556130382813,100,1
"SHIL",2016,"2016-2018","{89B913F0-C4E2-4DFE-BC77-E4A32F25DD2F}","CEGL007246",19.7939971904063,300,1
"STRI",2011,"2011-2013","{89E6D95E-3587-4A80-9E58-9B16A31B112F}","CEGL007808",21.1056121217813,425,1
"CUGA",2016,"2016-2018","{8BE078C6-94BB-4A8A-9FF5-E6D6C2EF7612}","CEGL006192",229.709327577188,2250,1
"LIRI",2016,"2016-2018","{8C88E09E-F4A6-405A-944B-E8B50A4BB034}","CEGL004539",7.594800231375,200,1
"SHIL",2011,"2011-2013","{8CA3217D-646F-452A-B1E0-840CF6AC6A54}","CEGL007795",1.96938589246875,125,1
"SHIL",2011,"2011-2013","{8CDCC3E4-27EF-4738-822B-147EA0A5E1F8}","CEGL007246",12.6036770127188,200,1
"RUCA",2011,"2011-2013","{8D25F180-9C9C-4687-9565-763205E5BBAE}","CEGL008442",8.9024881719375,75,1
"LIRI",2011,"2011-2013","{8D91CB7C-BF03-4F24-9C24-CF8205159668}","CEGL008431",20.5774318575,275,1
"GUCO",2016,"2016-2018","{8E877F21-7654-4C8A-94A2-2DAFABAACD30}","CEGL008475",29.2050306725625,75,1
"CUGA",2011,"2011-2013","{8EA69345-420F-4265-B1B5-40F3DDE3C98B}","CEGL006192",15.4684168104375,75,1
"LOOK",2011,"2011-2014","{8EC0DEC5-D0DC-4A38-A309-48B035F5CBB6}","CEGL007231",11.6042578509375,100,1
"MACA",2011,"2011-2013","{8ECB838E-9C3A-44AC-900B-7CB76403FBA9}","CEGL004133",0.950331776625,25,1
"RUCA",2011,"2011-2013","{8F6DBCB6-D99F-4859-AF82-75F3673801B2}","CEGL002070",17.7225095368125,100,1
"SHIL",2011,"2011-2013","{8F91F154-0845-4D77-A5ED-EBD60611DD22}","CEGL007244",13.3223163314062,225,1
"LIRI",2011,"2011-2013","{8FD025B3-FDAA-42C6-A250-79E6D39748C2}","CEGL008431",17.3828248315312,425,1
"CUGA",2011,"2011-2013","{900B2D1D-2673-4BB3-89D0-DD9DA150B9BA}","CEGL007220",1.327322894625,25,1
"COWP",2016,"2016-2018","{90E2E1DF-F77D-454F-AC29-08103FD58862}","CEGL006011",0.23758294415625,25,1
"KIMO",2016,"2016-2018","{922C309C-C0E5-47E0-8F87-01142AD29D84}","CEGL007244",6.31263773109375,125,1
"LIRI",2016,"2016-2018","{92FB9B83-B376-41DF-ADB4-5C68BF902EA3}","CEGL007500",5.348561486625,275,1
"COWP",2016,"2016-2018","{9312B277-A6F2-42E3-9865-236F39EEBD79}","CEGL007216",1.64933614125,75,1
"COWP",2016,"2016-2018","{9329F5DA-998E-41B5-9E5F-278DC644DDDD}","CEGL007216",3.9937496563125,175,1
"LIRI",2011,"2011-2013","{9376FCA1-C4B3-469F-91AD-BF0E78B2170B}","CEGL007388",11.2979525675625,325,1
"HEIM",2016,"2016-2018","{9388A5E3-5951-4B7E-A081-0E3581AC12B6}","CEGL007246",22.077542347875,225,1
"CHIC",2011,"2011-2013","{9399E14B-83B9-4E89-B2BF-3A20A0DB3096}","CEGL007247",18.8868623127188,100,1
"RUCA",2016,"2016-2018","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}","CEGL007268",7.4573555529375,100,1
"CARL",2016,"2016-2018","{94668689-9389-4886-AFDC-AB7435724EF1}","CEGL007519",8.97121051115625,200,1
"GUCO",2016,"2016-2018","{95E0989A-657A-4B45-AB53-9BBD95A6AA10}","CEGL008475",11.7927534099375,100,1
"COWP",2016,"2016-2018","{95E34098-42F9-4B26-9474-C685F2B3941C}","CEGL004638",6.28122180459375,200,1
"SHIL",2011,"2011-2013","{965AF2DF-BAAB-4F93-8908-3BEF27AC6B97}","CEGL007795",13.7091249264375,125,1
"RUCA",2011,"2011-2013","{96814E2C-63E3-4FB3-9164-0E18CA45D606}","CEGL008431",14.5161215384063,75,1
"RUCA",2011,"2011-2013","{96B0C2D1-C065-45EE-A205-8C46BBBC9F66}","CEGL002070",2.53094557865625,75,1
"DONE",2016,"2016-2018","{96DD572B-908F-45BB-ACF5-67C88F454625}","CEGL002070",22.72942282275,125,1
"SHIL",2016,"2016-2018","{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}","CEGL007246",12.1677810325313,75,1
"MACA",2016,"2016-2018","{973AE60E-C7A3-423E-9740-1E4A96534798}","CEGL005018",25.321236759,150,1
"KIMO",2016,"2016-2018","{976EA466-658F-4AAB-A674-8DBB11A8EE6F}","CEGL006281",13.1514922310625,50,1
"CARL",2016,"2016-2018","{97B8817D-7596-4082-9FD4-A93B55E1DD4B}","CEGL007944",0.502654824,25,1
"GUCO",2016,"2016-2018","{97F00072-314A-41ED-A4E4-37A491874668}","CEGL008475",6.605198546625,25,1
"COWP",2011,"2011-2013","{984E1621-E522-445F-98B3-F529E88DCD69}","CEGL006011",3.04930836590625,50,1
"CUGA",2011,"2011-2013","{98562D23-2785-411E-858F-40261DCAD7CE}","CEGL006192",211.11502608,2250,1
"CUGA",2011,"2011-2013","{99203CD4-8F44-4FFF-BA46-16D72E3E20DC}","CEGL007692",20.8012703338125,50,1
"RUCA",2016,"2016-2018","{994B699B-1F1D-4F5D-B53A-6DE0B8DDDE77}","CEGL007268",21.1527360115313,100,1
"RUCA",2011,"2011-2013","{99C3AACE-3F11-453B-832F-A902C26DDAA1}","CEGL007268",6.61108903284375,100,1
"CUGA",2011,"2011-2013","{99EBA8A9-EA9D-4130-B92F-53D08BB7EC5F}","CEGL006271",21.1154295988125,550,1
"LIRI",2011,"2011-2013","{9A849955-DA91-495F-84D1-33950C597773}","CEGL008430",14.4945230889375,375,1
"NISI",2011,"2011-2013","{9A858967-926A-4E9B-A313-87FA0DC9B74B}","CEGL008462",6.3028202540625,100,1
"NISI",2011,"2011-2013","{9B828261-53D6-4804-A7A5-3AAAC39752C8}","CEGL008462",9.024224887125,100,1
"LIRI",2016,"2016-2018","{9C432CA2-9088-402B-8D6C-BFF0D0741707}","CEGL007244",12.880529865,275,1
"SHIL",2016,"2016-2018","{9C9B760E-5FC0-4F96-A268-864092179475}","CEGL007246",41.8990284739688,150,1
"LOOK",2016,"2016-2018","{9CBA2CA6-FBD4-4AEB-BE08-64F6493CD251}","CEGL008430",0,0,1
"LIRI",2016,"2016-2018","{9F6C9255-0B2B-4E62-8A19-D2A027F91FBF}","CEGL004098",0.44178646640625,25,1
"CARL",2011,"2011-2013","{9F7917FE-03E8-4380-92FF-5224E7E74547}","CEGL007519",2.1559179560625,100,1
"CARL",2011,"2011-2013","{9F7A1C2A-7BDB-4350-98B0-699B36DDB98E}","CEGL007519",12.3327146466562,150,1
"HEIM",2016,"2016-2018","{A0044F60-F996-44C9-898C-E5077558BB14}","CEGL007246",10.0982568743438,125,1
"SHIL",2016,"2016-2018","{A02623B0-5954-4846-BF01-D3B3AAE9957C}","CEGL007246",13.9938317603438,275,1
"GUCO",2011,"2011-2013","{A0544851-F66F-4CC6-9C53-A773F7353C7F}","CEGL002591",0.23758294415625,25,1
"STRI",2016,"2016-2018","{A0A7977B-22D6-454C-931C-8F5417F46126}","CEGL007699",15.275994260625,200,1
"CARL",2011,"2011-2013","{A0B66720-421B-478C-B17F-C8D4F52A02DA}","CEGL006286",9.5386606835625,150,1
"CARL",2016,"2016-2018","{A0F2A18D-D892-46B9-8ED9-3D757213DED0}","CEGL007519",13.0984778550937,150,1
"COWP",2011,"2011-2013","{A142E7A1-C498-4B98-BA8C-49CE2F702B95}","CEGL006011",0.23758294415625,25,1
"MACA",2016,"2016-2018","{A3681F79-2079-4028-9975-3E947AD0AB8A}","CEGL005022",34.2865567839375,150,1
"CUGA",2016,"2016-2018","{A3A92DA1-8705-4B23-8EA7-15019E56B320}","CEGL007240",28.1781225750938,250,1
"LOOK",2016,"2016-2018","{A3AAF26D-1420-428F-BC29-381EEF7568C7}","CEGL007231",12.1304746198125,75,1
"NISI",2016,"2016-2018","{A3CBE707-2D0C-49E5-972B-C4446F2E8D64}","CEGL008462",6.9625547105625,100,1
"CUGA",2011,"2011-2013","{A4310F27-4F15-4DE7-86BD-6A034349E67B}","CEGL007267",37.518470222625,150,1
"COWP",2011,"2011-2013","{A4852929-201E-4567-91F0-B9336A794F81}","CEGL007221",0.33183072365625,25,1
"MACA",2011,"2011-2013","{A4B39D9A-96AE-48EB-800D-F3F838428675}","CEGL008442",4.186172206125,50,1
"CUGA",2016,"2016-2018","{A84DFE88-DA37-4A3C-8E6D-041BEDC78381}","CEGL007240",29.6193282032812,125,1
"KIMO",2011,"2011-2013","{A9E50AA0-DA18-49A2-A55E-964DDFDD8006}","CEGL008431",8.62956231046875,150,1
"GUCO",2016,"2016-2018","{A9F46A70-3AD5-41DA-949D-2C4E70AAA84B}","CEGL007244",17.3690803636875,75,1
"CUGA",2011,"2011-2013","{AA3B4105-3D69-42F0-ABE7-1E54B3415EA6}",,11.41968928275,100,1
"CUGA",2011,"2011-2013","{AA3E4745-140F-49A7-BD28-FC5708B127DB}","CEGL006286",10.1021838651563,75,1
"KIMO",2016,"2016-2018","{AA65F366-849A-489F-9900-2DE65415D1BD}","CEGL008431",9.7350102241875,125,1
"DONE",2011,"2011-2013","{AAB151DF-B384-4AA3-82F2-69E655E595D3}","CEGL007246",18.841701918375,200,1
"LIRI",2016,"2016-2018","{ABFD6750-9D32-48E0-B822-F74EC71E23E1}","CEGL008430",14.0389921546875,350,1
"SHIL",2011,"2011-2013","{AC37A7AC-3793-4707-9FED-8E2D210D76A9}","CEGL007246",13.8347886324375,325,1
"DONE",2016,"2016-2018","{ACF21E92-BFA9-4E15-8039-D2805032CA01}","CEGL007124",0.86590147415625,25,1
"LIRI",2016,"2016-2018","{AD4703C2-C489-4956-B81B-361A96767319}","CEGL008430",10.3613652587812,125,1
"HEIM",2011,"2011-2013","{AD5CADA9-06B6-42DB-8332-53148235EE9C}","CEGL007246",18.056303755875,400,1
"GUCO",2016,"2016-2018","{AE9A95E4-9E3C-4136-B8AE-4796F9F18ACC}","CEGL002591",1.5590153525625,50,1
"KIMO",2011,"2011-2013","{AF4B6749-7FAC-4D06-BA92-3112D4000B11}","CEGL006281",3.919136830875,100,1
"CUGA",2016,"2016-2018","{AF53FA00-501D-409F-AA74-A00A113EF804}",,13.2869734140937,125,1
"CHIC",2016,"2016-2018","{AF6FFCA5-2B4E-4CF8-9B22-F55EAE0F2110}","CEGL007247",19.517144338125,100,1
"KNOB",2011,"2011-2013","{B20B695B-2EBF-49B1-B27E-FB20AFDBE796}","CEGL005018",7.27278698475,75,1
"MACA",2011,"2011-2013","{B3CB279B-855A-4556-BEA5-36E666C5FB11}","CEGL005018",42.4566611693437,150,1
"MACA",2016,"2016-2018","{B4183371-A38C-4227-A1DA-0E7F7800807E}","CEGL002070",,0,1
"MACA",2016,"2016-2018","{B53DB6D2-3C06-4548-A607-98EDA80D0D9A}","CEGL008442",25.3094557865625,75,1
"MACA",2011,"2011-2013","{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429}","CEGL007795",14.5946613546563,50,1
"DONE",2016,"2016-2018","{B6E68142-F4B7-4D8D-AECB-87831CD9D337}","CEGL007220",15.8277364697813,100,1
"SHIL",2016,"2016-2018","{B6F6D70A-A8A8-4C8A-988D-33A55BA7FAD4}","CEGL007246",20.0963754829688,325,1
"KIMO",2011,"2011-2013","{B7666359-DE84-40A6-BE78-FEBF7FAB029E}","CEGL007244",6.57181912471875,125,1
"RUCA",2016,"2016-2018","{B7962979-3242-4AFE-97CB-782A6D53DA52}","CEGL002070",3.01789243940625,75,1
"CARL",2016,"2016-2018","{B81A2649-B970-46D4-827B-ABD4C45CEE81}","CEGL006286",7.359180782625,125,1
"COWP",2016,"2016-2018","{B81AF911-F809-413C-A77B-19E7C90C9A96}","CEGL004418",0.384845099625,25,1
"KIMO",2016,"2016-2018","{B845E5E4-CA3B-4B17-B14A-946FB2DF85C3}","CEGL006281",4.65544760821875,100,1
"LIRI",2016,"2016-2018","{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}","CEGL007493",11.2685001364688,150,1
"SHIL",2016,"2016-2018","{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}","CEGL004052",3.1141037143125,75,1
"RUCA",2016,"2016-2018","{BAB5CE87-5092-412F-AF51-7D7B992BF288}","CEGL008431",10.2671174792813,75,1
"CUGA",2016,"2016-2018","{BB16BF83-99A8-4772-ADCD-5956AB3610F1}","CEGL006271",3.27314684221875,125,1
"CARL",2011,"2011-2013","{BB69C62E-C99C-4891-A99C-843779FFBCE6}","CEGL007519",14.0566636133438,150,1
"DONE",2016,"2016-2018","{BBF919F0-6508-4A0F-89B8-0F4803FCB30E}","CEGL007124",13.4636880006563,150,1
"STRI",2011,"2011-2013","{BC34836E-0276-4F63-AEA1-79D46960D160}","CEGL004697",2.40920886346875,100,1
"MACA",2016,"2016-2018","{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}","CEGL005018",28.0995827588437,200,1
"RUCA",2011,"2011-2013","{BCD3BC72-D0CF-4838-A987-587B6F1CD07A}","CEGL002070",20.2907615281875,75,1
"MACA",2011,"2011-2013","{BD386398-434A-4B1A-8510-0C6162A91449}","CEGL002070",5.3092915785,25,1
"CARL",2011,"2011-2013","{BD779E97-41CC-4D5D-8199-21312BEA49AE}","CEGL006286",23.7700753880625,150,1
"MACA",2011,"2011-2013","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}","CEGL007795",8.81805786946875,150,1
"NISI",2016,"2016-2018","{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}","CEGL008462",6.18697402509375,200,1
"DONE",2016,"2016-2018","{BEC63B03-0DC0-41BA-B175-A9F22843497D}","CEGL002070",26.6446326628125,125,1
"COWP",2016,"2016-2018","{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}","CEGL007244",24.5240576240625,275,1
"SHIL",2011,"2011-2013","{BF684D22-B7A4-4CF9-8ED4-BC1CB08513E1}","CEGL007246",17.8344287749688,325,1
"RUCA",2016,"2016-2018","{BFBA1CEE-362C-47E9-BD7E-9BB5140B80B2}","CEGL007268",23.6915355718125,100,1
"SHIL",2011,"2011-2013","{C06B4122-7652-437A-AD49-B867546E01A0}","CEGL004052",2.7449665779375,75,1
"LOOK",2016,"2016-2018","{C0FE9EF3-4E8A-4D1A-84D3-547D141B5369}","CEGL007700",48.2293376637188,75,1
"NISI",2011,"2011-2013","{C1B21574-B667-4018-AF4F-E33E4F142E42}","CEGL008462",5.4938601466875,200,1
"CARL",2016,"2016-2018","{C21C5F2C-D386-4554-A018-C9F285DCDBA9}","CEGL007230",26.8900695885938,100,1
"CUGA",2016,"2016-2018","{C220835E-2DE8-4A13-89FC-29D4273175CC}","CEGL007267",21.7064417160938,225,1
"DONE",2011,"2011-2013","{C33932FF-67B4-4A12-9589-CC460D84C8C7}","CEGL002070",22.0323819535313,125,1
"LIRI",2011,"2011-2013","{C35A5A5E-1677-4EB1-89A6-E97D15625FC3}","CEGL007244",14.68694563875,225,1
"STRI",2011,"2011-2013","{C3B93C2E-58B8-4846-B23A-3CE69044F6A9}","CEGL007124",1.327322894625,25,1
"GUCO",2011,"2011-2013","{C3D02B9A-6EED-4091-AF2E-CF7A5C92E0DE}","CEGL007221",12.354313096125,50,1
"GUCO",2011,"2011-2013","{C5029794-8B1A-49A5-BBD2-BBD224D41CA3}","CEGL002591",1.4137166925,50,1
"NISI",2016,"2016-2018","{C54AFE2F-27FC-4283-8861-BBBD5ACE0D28}","CEGL007216",2.5446900465,25,1
"CHIC",2011,"2011-2013","{C55E246D-FBB9-4E7E-8B84-C582A465B6BA}","CEGL007217",0.44178646640625,25,1
"NISI",2016,"2016-2018","{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}","CEGL008462",0.23758294415625,25,1
"KIMO",2016,"2016-2018","{C6027111-00DF-49D0-A152-AC77BB6B7720}","CEGL008431",15.1994179397813,125,1
"STRI",2016,"2016-2018","{C86470B8-D8E6-4FB3-A074-26A35F018328}","CEGL007124",4.1037053990625,75,1
"RUCA",2016,"2016-2018","{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}","CEGL008442",4.908738515625,25,1
"DONE",2011,"2011-2013","{C94F4C27-B19E-475E-B4CB-784D311FD348}","CEGL007124",0.56745017240625,25,1
"CUGA",2011,"2011-2013","{C958A43B-E1B2-4692-83FB-9B88F932340E}","CEGL006271",3.06108933834375,175,1
"MACA",2011,"2011-2013","{CAA3CB67-A5D4-4EEC-A4EE-C05EB5C2A2D9}","CEGL007795",10.178760186,25,1
"CARL",2016,"2016-2018","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}","CEGL007519",9.28340628075,75,1
"NISI",2011,"2011-2013","{CB589A83-45A9-4685-917D-3F7EB0794201}","CEGL008462",4.9323004605,50,1
"RUCA",2016,"2016-2018","{CBE736CD-4BC5-45EF-85B4-71659B968D0D}","CEGL007233",14.1862543101562,25,1
"CARL",2016,"2016-2018","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}","CEGL007519",15.3722055355313,150,1
"HEIM",2011,"2011-2013","{CCDDAF52-4C3C-457B-8EC8-386370F8C68C}","CEGL007246",8.87696273165625,175,1
"SHIL",2016,"2016-2018","{CD358F4E-6C05-42B1-B376-3D83E2035340}","CEGL002067",34.13340414225,150,1
"DONE",2016,"2016-2018","{CD7F0BA2-88E4-4CA0-B819-357211A4191F}","CEGL002070",24.0665631944063,100,1
"CARL",2016,"2016-2018","{CF52CD25-108C-4406-916F-4ACA5E4D1B10}","CEGL006286",24.50442267,150,1
"HEIM",2011,"2011-2013","{CFA74D02-8881-4CAD-B048-F659C9C4785D}","CEGL007246",20.5204904907188,175,1
"LOOK",2011,"2011-2014","{D0B9AF13-6E52-4448-B822-AADB58677382}","CEGL007700",17.7931953714375,125,1
"GUCO",2011,"2011-2013","{D169E15F-F191-4776-83DA-F61A24620B07}","CEGL007244",21.75552910125,100,1
"KIMO",2011,"2011-2013","{D2697DD1-8FB4-4141-B0F7-85E2FD40F55D}","CEGL006281",14.9225650875,150,1
"NISI",2011,"2011-2013","{D3A30498-094D-460A-B91B-341D47C8D226}","CEGL008487",0,0,1
"MACA",2016,"2016-2018","{D5C46D65-B640-48E8-940C-D0DFF6A4B505}","CEGL008442",4.72220645203125,50,1
"KNOB",2016,"2016-2018","{D71D7F32-49C3-4836-8738-47FBCB1AB699}","CEGL002070",3.1141037143125,75,1
"DONE",2011,"2011-2013","{D75CB67B-ABDB-4765-99D0-B619138953F5}","CEGL003871",34.9875246439688,150,1
"CUGA",2016,"2016-2018","{D7C215B5-F164-460C-A70A-0C94D68E732D}","CEGL007267",13.02190153425,50,1
"KNOB",2011,"2011-2013","{D7F30348-2F1C-4632-A976-B0DC0BA14B9B}","CEGL002070",9.32071269346875,150,1
"STRI",2011,"2011-2013","{D7FD8614-692D-41ED-B6FE-4F61D4A06141}","CEGL003876",2.98647651290625,25,1
"COWP",2016,"2016-2018","{D838D313-849D-4614-9589-D052666F5CB6}","CEGL007216",0.83252205225,50,1
"CARL",2011,"2011-2013","{D9269BFD-73F6-4BDF-A1EB-0B57758CF5AF}","CEGL007267",16.6052806506563,175,1
"LOOK",2016,"2016-2018","{D926D639-E5FD-4953-BC11-BE054A01BF6F}","CEGL007700",32.1011863967813,150,1
"MACA",2011,"2011-2013","{D967ACAD-9AC5-421C-9C77-0DD0E6032036}","CEGL007795",46.0420037811562,325,1
"GUCO",2016,"2016-2018","{D973EF95-2547-4CF0-8A13-A3B29DFB8E32}","CEGL002591",0.384845099625,25,1
"STRI",2011,"2011-2013","{DABEB6D9-DBDE-44B2-9679-7940A38DD833}","CEGL007699",2.99433049453125,50,1
"LIRI",2011,"2011-2013","{DBE5B9C8-99CF-4099-BCE0-CE9D13B02498}","CEGL007244",10.5852037350937,150,1
"GUCO",2011,"2011-2013","{DC0BAD7A-39BE-4575-AC0A-FFFD35E4FDF2}","CEGL008475",16.3460992570313,50,1
"HEIM",2011,"2011-2013","{DCE8ECE7-CCB7-465A-BB1C-4B63DE85DA87}","CEGL007246",21.2882171945625,225,1
"KIMO",2011,"2011-2013","{DCE9FB2B-C57C-4385-9E42-5AAED70F6A01}","CEGL007244",3.30063577790625,25,1
"KIMO",2016,"2016-2018","{DE280382-EBD7-42AB-8AF5-C46728E337C2}","CEGL008431",16.0201590195938,250,1
"KNOB",2016,"2016-2018","{DE82D1BB-21E8-4269-BA5F-A4F0E93A5682}","CEGL002411",7.5437493508125,75,1
"NISI",2011,"2011-2013","{DEC23A28-710C-43D4-8069-3E57FE47EBF6}","CEGL008462",0.23758294415625,25,1
"LOOK",2016,"2016-2018","{DEF2C3C7-1AEA-4460-9249-24391992DEDD}","CEGL007700",18.8770448356875,125,1
"KIMO",2016,"2016-2018","{DF283F28-36D7-437E-96F7-933A950C6E2E}","CEGL006281",18.2958501954375,175,1
"CUGA",2011,"2011-2013","{DF733930-5104-466A-8224-538C17A08A73}","CEGL006271",18.668914322625,275,1
"HEIM",2011,"2011-2013","{DF87A12B-67C6-4CFC-8567-C5E5A27E17E0}","CEGL007246",23.6444116820625,100,1
"DONE",2016,"2016-2018","{E21DD77C-6D26-4ADA-8D20-6EB253582879}","CEGL003871",37.1139901689375,150,1
"CARL",2011,"2011-2013","{E24C2597-D2B0-4564-91EA-BCF7A70CD528}","CEGL006286",22.5860876580938,425,1
"KIMO",2011,"2011-2013","{E2981954-433E-474F-A2CF-1B70C102902F}","CEGL008431",14.56128193275,250,1
"MACA",2011,"2011-2013","{E2BFF458-D925-46E7-99FA-1A1C090215CF}","CEGL007795",29.5898757721875,150,1
"LIRI",2011,"2011-2013","{E2D5EE39-4630-4F9C-B30A-BC55D97F909B}","CEGL007244",11.7633009788438,175,1
"STRI",2016,"2016-2018","{E359C72F-C8CD-4D7F-8251-85D520AD5E01}","CEGL007808",14.4061657956563,325,1
"HEIM",2011,"2011-2013","{E4481379-F927-4231-A1FE-C529D827BFEE}","CEGL007246",14.1410939158125,200,1
"NISI",2011,"2011-2013","{E50D6456-8A2C-4284-8934-A2ADEF598932}","CEGL008462",19.7566907776875,175,1
"SHIL",2016,"2016-2018","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}","CEGL007795",1.47065805928125,75,1
"SHIL",2016,"2016-2018","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}","CEGL007795",20.6618621599688,150,1
"NISI",2011,"2011-2013","{E66FD8D0-30FD-4B47-AE9A-86BC3DCBA99A}","CEGL007216",2.40528187265625,25,1
"COWP",2011,"2011-2013","{E717401E-E291-4747-90EF-1C70AEEF2B80}","CEGL007216",2.41706284509375,175,1
"CUGA",2011,"2011-2013","{E72C8166-A9ED-4F0A-A557-B1BBDB1115C1}","CEGL007267",19.4916188978438,125,1
"STRI",2016,"2016-2018","{E753287B-77CC-4BE8-9570-77ABB99A9B08}","CEGL004697",3.895574886,175,1
"CUGA",2016,"2016-2018","{E7686172-D74C-4B00-922A-4A45CAF61BBA}","CEGL006286",10.5675322764375,75,1
"CHIC",2011,"2011-2013","{E768DBCD-F612-4F61-B108-4DCEC9E049B8}","CEGL007247",8.08763757834375,100,1
"CARL",2011,"2011-2013","{E7FC0212-B422-47DC-9950-295F41C62F80}","CEGL007267",8.364490430625,475,1
"NISI",2016,"2016-2018","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}","CEGL008462",4.7948557820625,75,1
"KNOB",2011,"2011-2013","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}","CEGL002070",27.009842808375,175,1
"SHIL",2016,"2016-2018","{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",,18.3527915622188,150,1
"LIRI",2011,"2011-2013","{EA21F8FC-5F0D-49B5-8AC5-98707BDA0BF5}","CEGL004539",5.866924273875,150,1
"HEIM",2011,"2011-2013","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}","CEGL007881",16.1595671934375,200,1
"LIRI",2016,"2016-2018","{EB890CC0-01F9-4BE1-8F44-A346C4177ECD}","CEGL008431",20.4419506744688,250,1
"COWP",2016,"2016-2018","{ED7A9735-A637-4D7B-A824-AAD52A9DC562}","CEGL007216",0.2827433385,25,1
"RUCA",2011,"2011-2013","{EE4A047B-F7E0-46EA-8C48-E3A5009FA704}","CEGL008431",9.1459616023125,75,1
"CHIC",2016,"2016-2018","{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}","CEGL007217",0.83252205225,50,1
"RUCA",2011,"2011-2013","{EF180EEB-36B1-45EC-98D5-93B1E011691C}","CEGL002070",22.3269062644688,100,1
"GUCO",2011,"2011-2013","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}","CEGL008475",14.836171289625,50,1
"KNOB",2016,"2016-2018","{F01FE8B2-F7A6-4BF2-BF86-6BF7467FF77B}","CEGL002070",17.0608115849063,100,1
