"SubunitCode","panel_init_year","panel_label","CEGL","event_ID","taxagroup","seeddens","sapldens"
"RUCA",2011,"2011-2013","CEGL008431","{574F7549-9A28-4DA1-B1FB-01AC15A38611}",5,13750,2625
"RUCA",2011,"2011-2013","CEGL008431","{574F7549-9A28-4DA1-B1FB-01AC15A38611}",1,10000,1625
"RUCA",2011,"2011-2013","CEGL008431","{574F7549-9A28-4DA1-B1FB-01AC15A38611}",2,0,375
"RUCA",2011,"2011-2013","CEGL008431","{574F7549-9A28-4DA1-B1FB-01AC15A38611}",3,1250,125
"LOOK",2011,"2011-2014","CEGL008430","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}",5,1250,0
"LOOK",2011,"2011-2014","CEGL008430","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}",1,17500,0
"LOOK",2011,"2011-2014","CEGL008430","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}",2,10000,250
"LOOK",2011,"2011-2014","CEGL008430","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}",3,2500,375
"LOOK",2011,"2011-2014","CEGL008430","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}",4,1250,125
"NISI",2016,"2016-2018","CEGL008462","{57BC485A-0752-42D7-AC59-33605C8DD48D}",0,1250,0
"NISI",2016,"2016-2018","CEGL008462","{57BC485A-0752-42D7-AC59-33605C8DD48D}",1,0,125
"NISI",2016,"2016-2018","CEGL008462","{57BC485A-0752-42D7-AC59-33605C8DD48D}",2,1250,0
"NISI",2016,"2016-2018","CEGL008462","{57BC485A-0752-42D7-AC59-33605C8DD48D}",3,11250,125
"NISI",2016,"2016-2018","CEGL008462","{57BC485A-0752-42D7-AC59-33605C8DD48D}",4,1250,2250
"COWP",2011,"2011-2013","CEGL004418","{57EB36ED-0AB3-4186-A5E3-7755887DA03E}",1,18750,875
"COWP",2011,"2011-2013","CEGL004418","{57EB36ED-0AB3-4186-A5E3-7755887DA03E}",2,15000,750
"COWP",2011,"2011-2013","CEGL004418","{57EB36ED-0AB3-4186-A5E3-7755887DA03E}",3,3750,0
"COWP",2011,"2011-2013","CEGL004418","{57EB36ED-0AB3-4186-A5E3-7755887DA03E}",4,2500,500
"COWP",2011,"2011-2013","CEGL006327","{589706A1-8D89-49B4-8279-775A28FFDFDD}",0,1250,0
"COWP",2011,"2011-2013","CEGL006327","{589706A1-8D89-49B4-8279-775A28FFDFDD}",1,3750,500
"COWP",2011,"2011-2013","CEGL006327","{589706A1-8D89-49B4-8279-775A28FFDFDD}",2,5000,0
"COWP",2011,"2011-2013","CEGL006327","{589706A1-8D89-49B4-8279-775A28FFDFDD}",3,5000,500
"COWP",2011,"2011-2013","CEGL006327","{589706A1-8D89-49B4-8279-775A28FFDFDD}",4,8750,1250
"NISI",2011,"2011-2013","CEGL008487","{58CB9647-0A02-4449-BCF4-CA85B0DD31B5}",1,1250,0
"NISI",2011,"2011-2013","CEGL008487","{58CB9647-0A02-4449-BCF4-CA85B0DD31B5}",2,7500,0
"NISI",2011,"2011-2013","CEGL008487","{58CB9647-0A02-4449-BCF4-CA85B0DD31B5}",3,27500,375
"NISI",2011,"2011-2013","CEGL008487","{58CB9647-0A02-4449-BCF4-CA85B0DD31B5}",4,3750,375
"HEIM",2011,"2011-2013","CEGL007334","{58F13E25-4C62-40E2-BB86-29A5565D6D06}",5,11250,625
"HEIM",2011,"2011-2013","CEGL007334","{58F13E25-4C62-40E2-BB86-29A5565D6D06}",2,0,125
"HEIM",2011,"2011-2013","CEGL007334","{58F13E25-4C62-40E2-BB86-29A5565D6D06}",4,0,250
"CARL",2011,"2011-2013","CEGL007230","{596B3551-8CC4-4B2F-995B-C59EEC49D083}",5,0,375
"CARL",2011,"2011-2013","CEGL007230","{596B3551-8CC4-4B2F-995B-C59EEC49D083}",1,31250,500
"CARL",2011,"2011-2013","CEGL007230","{596B3551-8CC4-4B2F-995B-C59EEC49D083}",2,0,1125
"CARL",2011,"2011-2013","CEGL007230","{596B3551-8CC4-4B2F-995B-C59EEC49D083}",3,3750,500
"CARL",2011,"2011-2013","CEGL007230","{596B3551-8CC4-4B2F-995B-C59EEC49D083}",4,0,7125
"LIRI",2011,"2011-2013","CEGL007500","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}",5,1250,375
"LIRI",2011,"2011-2013","CEGL007500","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}",1,11250,500
"LIRI",2011,"2011-2013","CEGL007500","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}",2,3750,500
"LIRI",2011,"2011-2013","CEGL007500","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}",3,0,125
"LIRI",2011,"2011-2013","CEGL007500","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}",4,0,250
"HEIM",2011,"2011-2013","CEGL007246","{59E710AC-B838-4A4F-B98F-8A9696E51AA0}",5,0,125
"HEIM",2011,"2011-2013","CEGL007246","{59E710AC-B838-4A4F-B98F-8A9696E51AA0}",1,5000,750
"HEIM",2011,"2011-2013","CEGL007246","{59E710AC-B838-4A4F-B98F-8A9696E51AA0}",2,8750,1750
"HEIM",2011,"2011-2013","CEGL007246","{59E710AC-B838-4A4F-B98F-8A9696E51AA0}",3,5000,0
"HEIM",2011,"2011-2013","CEGL007246","{59E710AC-B838-4A4F-B98F-8A9696E51AA0}",4,2500,1750
"NISI",2011,"2011-2013","CEGL008462","{5AFA15B5-976A-4B65-853D-B9E5E34D6A6C}",1,0,500
"NISI",2011,"2011-2013","CEGL008462","{5AFA15B5-976A-4B65-853D-B9E5E34D6A6C}",2,1250,125
"NISI",2011,"2011-2013","CEGL008462","{5AFA15B5-976A-4B65-853D-B9E5E34D6A6C}",3,0,250
"NISI",2011,"2011-2013","CEGL008462","{5AFA15B5-976A-4B65-853D-B9E5E34D6A6C}",4,1250,1375
"MACA",2016,"2016-2018","CEGL007795","{5B5ACCDB-AD76-4D53-923B-33E6009619EC}",5,2500,750
"MACA",2016,"2016-2018","CEGL007795","{5B5ACCDB-AD76-4D53-923B-33E6009619EC}",1,6250,0
"MACA",2016,"2016-2018","CEGL007795","{5B5ACCDB-AD76-4D53-923B-33E6009619EC}",2,35000,1250
"MACA",2016,"2016-2018","CEGL007795","{5B5ACCDB-AD76-4D53-923B-33E6009619EC}",3,3750,0
"MACA",2016,"2016-2018","CEGL007795","{5B5ACCDB-AD76-4D53-923B-33E6009619EC}",4,1250,0
"GUCO",2011,"2011-2013","CEGL007244","{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}",5,1250,0
"GUCO",2011,"2011-2013","CEGL007244","{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}",1,3750,0
"GUCO",2011,"2011-2013","CEGL007244","{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}",2,31250,4375
"GUCO",2011,"2011-2013","CEGL007244","{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}",3,0,125
"GUCO",2011,"2011-2013","CEGL007244","{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}",4,0,250
"HEIM",2011,"2011-2013","CEGL007246","{5BD1D698-4615-41F1-8687-43B98D341A08}",1,2500,0
"HEIM",2011,"2011-2013","CEGL007246","{5BD1D698-4615-41F1-8687-43B98D341A08}",2,2500,750
"HEIM",2011,"2011-2013","CEGL007246","{5BD1D698-4615-41F1-8687-43B98D341A08}",3,12500,250
"HEIM",2011,"2011-2013","CEGL007246","{5BD1D698-4615-41F1-8687-43B98D341A08}",4,1250,125
"LIRI",2016,"2016-2018","CEGL007244","{5C655B00-89D8-4F0B-A6A8-54BDB05FD5E5}",2,23750,1250
"LIRI",2016,"2016-2018","CEGL007244","{5C655B00-89D8-4F0B-A6A8-54BDB05FD5E5}",3,1250,125
"KNOB",2016,"2016-2018","CEGL002070","{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}",5,28750,3375
"KNOB",2016,"2016-2018","CEGL002070","{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}",1,11250,0
"KNOB",2016,"2016-2018","CEGL002070","{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}",2,26250,0
"KNOB",2016,"2016-2018","CEGL002070","{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}",3,3750,375
"CARL",2011,"2011-2013","CEGL006286","{5D909E40-AA9D-4899-8C17-42EF27F74060}",2,3750,250
"CARL",2011,"2011-2013","CEGL006286","{5D909E40-AA9D-4899-8C17-42EF27F74060}",4,0,125
"CUGA",2011,"2011-2013","CEGL007240","{60700C1A-D207-4EEC-9668-A08A7740F4FC}",5,21250,125
"CUGA",2011,"2011-2013","CEGL007240","{60700C1A-D207-4EEC-9668-A08A7740F4FC}",1,21250,125
"CUGA",2011,"2011-2013","CEGL007240","{60700C1A-D207-4EEC-9668-A08A7740F4FC}",2,73750,875
"CUGA",2011,"2011-2013","CEGL007240","{60700C1A-D207-4EEC-9668-A08A7740F4FC}",3,11250,0
"CUGA",2011,"2011-2013","CEGL007240","{60700C1A-D207-4EEC-9668-A08A7740F4FC}",4,3750,500
"KIMO",2011,"2011-2013","CEGL006281","{60BB56CC-408A-4E4F-B08B-2A749ACA7048}",5,1250,0
"KIMO",2011,"2011-2013","CEGL006281","{60BB56CC-408A-4E4F-B08B-2A749ACA7048}",1,22500,0
"KIMO",2011,"2011-2013","CEGL006281","{60BB56CC-408A-4E4F-B08B-2A749ACA7048}",4,3750,0
"LOOK",2016,"2016-2018","CEGL007700","{60D9C410-F16C-417A-B501-D7B464770F97}",1,3750,250
"LOOK",2016,"2016-2018","CEGL007700","{60D9C410-F16C-417A-B501-D7B464770F97}",2,7500,500
"RUCA",2016,"2016-2018","CEGL008431","{612D8FF3-4408-4565-9954-1101F35DB64B}",5,5000,1875
"RUCA",2016,"2016-2018","CEGL008431","{612D8FF3-4408-4565-9954-1101F35DB64B}",1,10000,2375
"RUCA",2016,"2016-2018","CEGL008431","{612D8FF3-4408-4565-9954-1101F35DB64B}",2,6250,375
"RUCA",2016,"2016-2018","CEGL008431","{612D8FF3-4408-4565-9954-1101F35DB64B}",3,3750,0
"COWP",2011,"2011-2013","CEGL007244","{62157A00-5076-443E-B6F4-D142EEF1261E}",1,31250,0
"COWP",2011,"2011-2013","CEGL007244","{62157A00-5076-443E-B6F4-D142EEF1261E}",3,1250,0
"STRI",2016,"2016-2018","CEGL007124","{622D92CF-7396-4550-93C0-7B6A155441AF}",5,1250,0
"STRI",2016,"2016-2018","CEGL007124","{622D92CF-7396-4550-93C0-7B6A155441AF}",1,2500,0
"STRI",2016,"2016-2018","CEGL007124","{622D92CF-7396-4550-93C0-7B6A155441AF}",2,0,125
"STRI",2016,"2016-2018","CEGL007124","{622D92CF-7396-4550-93C0-7B6A155441AF}",3,6250,625
"STRI",2016,"2016-2018","CEGL007124","{622D92CF-7396-4550-93C0-7B6A155441AF}",4,1250,250
"CARL",2016,"2016-2018","CEGL007267","{623FE315-7A46-4F3F-85D0-CAD84A12D200}",2,1250,375
"CARL",2016,"2016-2018","CEGL007267","{623FE315-7A46-4F3F-85D0-CAD84A12D200}",3,0,625
"CARL",2016,"2016-2018","CEGL007267","{623FE315-7A46-4F3F-85D0-CAD84A12D200}",4,0,375
"CARL",2011,"2011-2013","CEGL007267","{62CA5D53-7C26-4700-A143-CFB832CB003B}",5,3750,125
"CARL",2011,"2011-2013","CEGL007267","{62CA5D53-7C26-4700-A143-CFB832CB003B}",1,33750,250
"CARL",2011,"2011-2013","CEGL007267","{62CA5D53-7C26-4700-A143-CFB832CB003B}",2,22500,750
"CARL",2011,"2011-2013","CEGL007267","{62CA5D53-7C26-4700-A143-CFB832CB003B}",3,0,125
"CARL",2011,"2011-2013","CEGL007267","{62CA5D53-7C26-4700-A143-CFB832CB003B}",4,1250,125
"CUGA",2011,"2011-2013","CEGL007692","{6308EC6C-1512-48D2-A3DD-5FEE37E509DB}",5,5000,875
"CUGA",2011,"2011-2013","CEGL007692","{6308EC6C-1512-48D2-A3DD-5FEE37E509DB}",1,13750,125
"CUGA",2011,"2011-2013","CEGL007692","{6308EC6C-1512-48D2-A3DD-5FEE37E509DB}",2,16250,375
"CUGA",2011,"2011-2013","CEGL007692","{6308EC6C-1512-48D2-A3DD-5FEE37E509DB}",4,3750,0
"COWP",2016,"2016-2018","CEGL006227","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}",5,1250,0
"COWP",2016,"2016-2018","CEGL006227","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}",1,2500,0
"COWP",2016,"2016-2018","CEGL006227","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}",2,1250,125
"COWP",2016,"2016-2018","CEGL006227","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}",3,1250,0
"COWP",2016,"2016-2018","CEGL006227","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}",4,0,750
"RUCA",2011,"2011-2013","CEGL002070","{6415B15C-8132-42B5-AB12-F11205DAD8D2}",5,5000,500
"RUCA",2011,"2011-2013","CEGL002070","{6415B15C-8132-42B5-AB12-F11205DAD8D2}",1,3750,0
"RUCA",2011,"2011-2013","CEGL002070","{6415B15C-8132-42B5-AB12-F11205DAD8D2}",2,2500,625
"RUCA",2011,"2011-2013","CEGL002070","{6415B15C-8132-42B5-AB12-F11205DAD8D2}",3,1250,0
"RUCA",2011,"2011-2013","CEGL002070","{6415B15C-8132-42B5-AB12-F11205DAD8D2}",4,1250,1125
"COWP",2011,"2011-2013","CEGL004638","{648AEFD0-D0F9-43A5-BACE-8947ABBC0D45}",1,8750,750
"COWP",2011,"2011-2013","CEGL004638","{648AEFD0-D0F9-43A5-BACE-8947ABBC0D45}",2,2500,625
"COWP",2011,"2011-2013","CEGL004638","{648AEFD0-D0F9-43A5-BACE-8947ABBC0D45}",3,3750,250
"COWP",2011,"2011-2013","CEGL004638","{648AEFD0-D0F9-43A5-BACE-8947ABBC0D45}",4,6250,2500
"KIMO",2011,"2011-2013","CEGL008431","{649ED653-9247-4EF1-9559-3A83C695CAAC}",5,1250,0
"KIMO",2011,"2011-2013","CEGL008431","{649ED653-9247-4EF1-9559-3A83C695CAAC}",1,1250,0
"KIMO",2011,"2011-2013","CEGL008431","{649ED653-9247-4EF1-9559-3A83C695CAAC}",2,7500,0
"LIRI",2016,"2016-2018","CEGL007244","{653146DE-1F03-4021-AF30-FE9DB88AF62A}",5,2500,0
"LIRI",2016,"2016-2018","CEGL007244","{653146DE-1F03-4021-AF30-FE9DB88AF62A}",1,1250,0
"LIRI",2016,"2016-2018","CEGL007244","{653146DE-1F03-4021-AF30-FE9DB88AF62A}",2,11250,0
"LIRI",2016,"2016-2018","CEGL007244","{653146DE-1F03-4021-AF30-FE9DB88AF62A}",4,1250,1000
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",0,1250,0
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",5,5000,250
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",1,1250,0
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",2,51250,4500
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",3,21250,375
"BIRT",2011,"2011-2012","CEGL004133","{65B882C9-51EE-40CB-A737-0BA26391D8AB}",4,2500,125
"GUCO",2016,"2016-2018","CEGL007244","{668ABD67-5484-42B0-9084-13936CD1ABE7}",1,13750,0
"GUCO",2016,"2016-2018","CEGL007244","{668ABD67-5484-42B0-9084-13936CD1ABE7}",2,40000,3125
"GUCO",2016,"2016-2018","CEGL007244","{668ABD67-5484-42B0-9084-13936CD1ABE7}",4,1250,0
"CUGA",2016,"2016-2018","CEGL007267","{66B23BDB-8E4A-45F2-869C-3AD9D86D0F33}",2,8750,1375
"CUGA",2016,"2016-2018","CEGL007267","{66B23BDB-8E4A-45F2-869C-3AD9D86D0F33}",4,2500,0
"KIMO",2016,"2016-2018","CEGL007493","{66E0D6E3-B9F3-4B19-9BE8-93BA85B75091}",5,5000,0
"KIMO",2016,"2016-2018","CEGL007493","{66E0D6E3-B9F3-4B19-9BE8-93BA85B75091}",1,3750,0
"NISI",2011,"2011-2013","CEGL008466","{66E94B30-2329-42D3-804B-E89F98BC5D21}",5,3750,0
"NISI",2011,"2011-2013","CEGL008466","{66E94B30-2329-42D3-804B-E89F98BC5D21}",1,10000,0
"NISI",2011,"2011-2013","CEGL008466","{66E94B30-2329-42D3-804B-E89F98BC5D21}",2,43750,125
"NISI",2011,"2011-2013","CEGL008466","{66E94B30-2329-42D3-804B-E89F98BC5D21}",3,20000,0
"NISI",2011,"2011-2013","CEGL008466","{66E94B30-2329-42D3-804B-E89F98BC5D21}",4,11250,0
"COWP",2016,"2016-2018","CEGL006011","{67D7F080-8696-46A8-B91A-1A86B34C5105}",1,0,4250
"COWP",2016,"2016-2018","CEGL006011","{67D7F080-8696-46A8-B91A-1A86B34C5105}",2,1250,1000
"COWP",2016,"2016-2018","CEGL006011","{67D7F080-8696-46A8-B91A-1A86B34C5105}",3,0,125
"COWP",2016,"2016-2018","CEGL006011","{67D7F080-8696-46A8-B91A-1A86B34C5105}",4,0,625
"MACA",2011,"2011-2013","CEGL004133","{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}",1,6250,125
"MACA",2011,"2011-2013","CEGL004133","{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}",2,21250,625
"MACA",2011,"2011-2013","CEGL004133","{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}",3,8750,0
"MACA",2011,"2011-2013","CEGL004133","{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}",4,2500,500
"MACA",2016,"2016-2018","CEGL004133","{6876576B-5D50-4590-B5A5-6D55448C374E}",1,1250,500
"MACA",2016,"2016-2018","CEGL004133","{6876576B-5D50-4590-B5A5-6D55448C374E}",2,23750,1500
"MACA",2016,"2016-2018","CEGL004133","{6876576B-5D50-4590-B5A5-6D55448C374E}",3,7500,250
"MACA",2016,"2016-2018","CEGL004133","{6876576B-5D50-4590-B5A5-6D55448C374E}",4,2500,625
"RUCA",2016,"2016-2018","CEGL002070","{68C1ED8C-1F99-4564-83D5-B7571FC373D6}",1,3750,0
"RUCA",2016,"2016-2018","CEGL002070","{68C1ED8C-1F99-4564-83D5-B7571FC373D6}",2,7500,1125
"KIMO",2011,"2011-2013","CEGL008431","{69A004F9-A253-4922-A5E4-14117EEBF1D8}",1,6250,0
"KIMO",2011,"2011-2013","CEGL008431","{69A004F9-A253-4922-A5E4-14117EEBF1D8}",2,3750,0
"KIMO",2011,"2011-2013","CEGL008431","{69A004F9-A253-4922-A5E4-14117EEBF1D8}",3,0,250
"COWP",2011,"2011-2013","CEGL007216","{69E1AE4C-C895-485D-ABDD-39A9D7D0C089}",1,5000,125
"COWP",2011,"2011-2013","CEGL007216","{69E1AE4C-C895-485D-ABDD-39A9D7D0C089}",2,0,125
"COWP",2011,"2011-2013","CEGL007216","{69E1AE4C-C895-485D-ABDD-39A9D7D0C089}",3,7500,0
"COWP",2011,"2011-2013","CEGL007216","{69E1AE4C-C895-485D-ABDD-39A9D7D0C089}",4,5000,3375
"CUGA",2016,"2016-2018","CEGL007240","{6A08DB0A-E4DC-4C9C-A668-12F815B82254}",1,17500,125
"CUGA",2016,"2016-2018","CEGL007240","{6A08DB0A-E4DC-4C9C-A668-12F815B82254}",2,45000,1125
"CUGA",2016,"2016-2018","CEGL007240","{6A08DB0A-E4DC-4C9C-A668-12F815B82254}",3,3750,250
"CUGA",2016,"2016-2018","CEGL007240","{6A08DB0A-E4DC-4C9C-A668-12F815B82254}",4,12500,125
"KNOB",2011,"2011-2013","CEGL002070","{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}",5,17500,4750
"KNOB",2011,"2011-2013","CEGL002070","{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}",1,6250,125
"KNOB",2011,"2011-2013","CEGL002070","{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}",2,25000,0
"KNOB",2011,"2011-2013","CEGL002070","{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}",3,0,125
"CUGA",2016,"2016-2018","CEGL007267","{6B24322C-388F-4380-B696-364D97E0C7F2}",5,22500,750
"CUGA",2016,"2016-2018","CEGL007267","{6B24322C-388F-4380-B696-364D97E0C7F2}",1,6250,125
"CUGA",2016,"2016-2018","CEGL007267","{6B24322C-388F-4380-B696-364D97E0C7F2}",2,16250,500
"CUGA",2016,"2016-2018","CEGL007267","{6B24322C-388F-4380-B696-364D97E0C7F2}",4,0,375
"LIRI",2016,"2016-2018","CEGL007244","{6BA603BD-56E2-423A-8786-81F8BF145817}",5,2500,0
"LIRI",2016,"2016-2018","CEGL007244","{6BA603BD-56E2-423A-8786-81F8BF145817}",1,6250,0
"LIRI",2016,"2016-2018","CEGL007244","{6BA603BD-56E2-423A-8786-81F8BF145817}",2,18750,500
"LIRI",2016,"2016-2018","CEGL007244","{6BA603BD-56E2-423A-8786-81F8BF145817}",3,1250,0
"KNOB",2011,"2011-2013","CEGL004741","{6C582672-9359-4183-A592-78783F873FAA}",5,6250,3250
"KNOB",2011,"2011-2013","CEGL004741","{6C582672-9359-4183-A592-78783F873FAA}",1,2500,0
"KNOB",2011,"2011-2013","CEGL004741","{6C582672-9359-4183-A592-78783F873FAA}",2,45000,1000
"KNOB",2011,"2011-2013","CEGL004741","{6C582672-9359-4183-A592-78783F873FAA}",3,3750,250
"KNOB",2011,"2011-2013","CEGL004741","{6C582672-9359-4183-A592-78783F873FAA}",4,1250,0
"NISI",2016,"2016-2018","CEGL008462","{6CE72E98-1C38-4515-B50B-F46B5D94C291}",1,11250,0
"NISI",2016,"2016-2018","CEGL008462","{6CE72E98-1C38-4515-B50B-F46B5D94C291}",2,27500,250
"NISI",2016,"2016-2018","CEGL008462","{6CE72E98-1C38-4515-B50B-F46B5D94C291}",3,5000,0
"NISI",2016,"2016-2018","CEGL008462","{6CE72E98-1C38-4515-B50B-F46B5D94C291}",4,1250,1125
"RUCA",2011,"2011-2013","CEGL008431","{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}",5,30000,3500
"RUCA",2011,"2011-2013","CEGL008431","{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}",1,18750,750
"RUCA",2011,"2011-2013","CEGL008431","{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}",2,3750,1125
"RUCA",2011,"2011-2013","CEGL008431","{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}",3,0,375
"RUCA",2011,"2011-2013","CEGL007268","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}",5,7500,250
"RUCA",2011,"2011-2013","CEGL007268","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}",1,6250,0
"RUCA",2011,"2011-2013","CEGL007268","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}",2,12500,125
"RUCA",2011,"2011-2013","CEGL007268","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}",3,0,125
"RUCA",2011,"2011-2013","CEGL007268","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}",4,3750,125
"CARL",2011,"2011-2013","CEGL007267","{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}",1,5000,0
"CARL",2011,"2011-2013","CEGL007267","{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}",2,27500,250
"CARL",2011,"2011-2013","CEGL007267","{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}",3,1250,625
"CARL",2011,"2011-2013","CEGL007267","{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}",4,0,375
"GUCO",2011,"2011-2013","CEGL008475","{6DF5C273-D5D4-41D1-B37B-82CF392206AB}",1,20000,0
"GUCO",2011,"2011-2013","CEGL008475","{6DF5C273-D5D4-41D1-B37B-82CF392206AB}",2,50000,1375
"GUCO",2011,"2011-2013","CEGL008475","{6DF5C273-D5D4-41D1-B37B-82CF392206AB}",4,0,125
"CHIC",2011,"2011-2013","CEGL008443","{6E430B57-E3B6-468C-A0BF-CC9857F994A4}",5,1250,0
"CHIC",2011,"2011-2013","CEGL008443","{6E430B57-E3B6-468C-A0BF-CC9857F994A4}",1,6250,0
"CHIC",2011,"2011-2013","CEGL008443","{6E430B57-E3B6-468C-A0BF-CC9857F994A4}",2,1250,0
"CHIC",2011,"2011-2013","CEGL008443","{6E430B57-E3B6-468C-A0BF-CC9857F994A4}",3,1250,0
"CHIC",2011,"2011-2013","CEGL008443","{6E430B57-E3B6-468C-A0BF-CC9857F994A4}",4,10000,0
"LIRI",2016,"2016-2018","CEGL007493","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}",5,0,125
"LIRI",2016,"2016-2018","CEGL007493","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}",1,12500,750
"LIRI",2016,"2016-2018","CEGL007493","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}",2,1250,2750
"LIRI",2016,"2016-2018","CEGL007493","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}",3,0,250
"LIRI",2016,"2016-2018","CEGL007493","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}",4,0,125
"MACA",2011,"2011-2013","CEGL008442","{6F0C2DE2-C851-4B01-962E-C973DCC5E93A}",5,0,750
"MACA",2011,"2011-2013","CEGL008442","{6F0C2DE2-C851-4B01-962E-C973DCC5E93A}",2,15000,375
"MACA",2011,"2011-2013","CEGL008442","{6F0C2DE2-C851-4B01-962E-C973DCC5E93A}",3,0,375
"MACA",2011,"2011-2013","CEGL008442","{6F0C2DE2-C851-4B01-962E-C973DCC5E93A}",4,5000,250
"GUCO",2016,"2016-2018","CEGL007221","{7030A969-863E-4DD8-8D7B-D8FA172727F3}",5,13750,250
"GUCO",2016,"2016-2018","CEGL007221","{7030A969-863E-4DD8-8D7B-D8FA172727F3}",2,1250,500
"GUCO",2016,"2016-2018","CEGL007221","{7030A969-863E-4DD8-8D7B-D8FA172727F3}",3,1250,0
"GUCO",2016,"2016-2018","CEGL007221","{7030A969-863E-4DD8-8D7B-D8FA172727F3}",4,5000,0
"LIRI",2011,"2011-2013","CEGL008430","{7032DA48-EC5A-41EF-849A-2AF81B9822E8}",1,8750,125
"LIRI",2011,"2011-2013","CEGL008430","{7032DA48-EC5A-41EF-849A-2AF81B9822E8}",2,18750,1375
"SHIL",2011,"2011-2013","CEGL007246","{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}",5,0,125
"SHIL",2011,"2011-2013","CEGL007246","{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}",1,5000,250
"SHIL",2011,"2011-2013","CEGL007246","{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}",2,16250,625
"SHIL",2011,"2011-2013","CEGL007246","{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}",3,1250,125
"SHIL",2011,"2011-2013","CEGL007246","{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}",4,0,125
"MACA",2016,"2016-2018","CEGL004133","{71CCC62C-E583-4AA8-A0E4-3C448A33FE63}",5,2500,0
"MACA",2016,"2016-2018","CEGL004133","{71CCC62C-E583-4AA8-A0E4-3C448A33FE63}",1,18750,125
"MACA",2016,"2016-2018","CEGL004133","{71CCC62C-E583-4AA8-A0E4-3C448A33FE63}",2,43750,250
"MACA",2016,"2016-2018","CEGL004133","{71CCC62C-E583-4AA8-A0E4-3C448A33FE63}",3,8750,0
